id,text,category
MA_YT2300,Girlsine mosham aaki kaanikunna oru koottaam keedangal,OFF
MA_YT2301,Ninde pengalem ingane kedathi painting cheyyunnath ithupole lookam ottake kanunna pole neyum kananam. Appozhum parayanam body art.,OFF
MA_YT2302,poooii cahtooode koppe,OFF
MA_YT2303,Ellavarum dislike cheyyu... Ee pezhakale YouTube purathakkatte... Report adikku,OFF
MA_YT2304,Ningalude kundi paint cheydh publicity nedan mathram cheap aano ningalude team,OFF
MA_YT2305,Marupadi ninte thathayodu parayam entha,OFF
MA_YT2306,Islaminte mahatham ninakkum ninte koottalikalkum manassilavilla... Athu manassilavanamenkil minimum budhiyum.. Oralppam nnaanavum manavum venam.. 😡😡😡😡😡😡😡😡,OFF
MA_YT2307,Aamizzz Minnuz nee podi maire... ninakk ninde kaaryam nokiya pore,OFF
MA_YT2308,@USER N thaan podo..njan thnte kaaryathil vann thala ettillaloo.. URL thanik nthadoo.. 😡,OFF
MA_YT2309,"Minimum budhi ullath kondaanu ee paranja matham enna pottatharam avar thiricharinjath.... Athillaath kond , ningalokke ippozhum etho manushyan undaakkiya Mathathinte URL pokunnu.",NOT
MA_YT2310,sreejil vp sreejil myr avalude chiri nakki or fake,OFF
MA_YT2311,Eviday penn cinemayil kaannichaal athu kollaam chavendavarkkk chavaam,NOT
MA_YT2312,Madam nadathi aviday endhum aavaam elley,NOT
MA_YT2313,Avlde veetukark illatha chorichil naatukark venno ??? Ine athano atho mathparmaya ethirpoano ningalk eandanathath aanel ath ninglude vargeeytha kondane engne jeevikynm enn ororuthrudeyum ishtmane avrude veetukar support aanel naatukark athil entha kaarym,NOT
MA_YT2314,Thandhayilla panni ividay pala matha panditham maarum kaannichirunnu appol ee thandhakk URL kandilla,OFF
MA_YT2315,@USER Shareej family undaayitt thammaditham kaannikkunnavarey ningal kandittilley,NOT
MA_YT2316,Entharinjittaa myra chelakkunne,OFF
MA_YT2317,Naannam ketta ethra ennam public aayi kaannikunnu,OFF
MA_YT2318,Canvasil varakkunnene ninde private partsil varachitaano mole artistiscal skill kanikkendadh ?,OFF
MA_YT2319,URL mattullorde vayarilum kazithilum varachitalla world famous aayadh... Varakkaanulla kazivundengil ee koprayathinde avashyamilla fame kitaaan... Idhine support akaanum alkaar thfuu,NOT
MA_YT2320,Ennum paranj muzhuvane kidathett aanodi varakendath😏ennal kollam aarem kaanitha varakanm..avala kundim kaanich vechtt njaayam parayan vannekunn,OFF
MA_YT2321,URL puram kaanikkunnathalle ARTISTICSKILLS😏😏😏😏,OFF
MA_YT2322,"Kollam,pwoli saaanam mayiru😅",OFF
MA_YT2323,Veshya kal... poi... chakadiiii,OFF
MA_YT2324,Idh chummaa show verm show HASH,OFF
MA_YT2325,"Ee varakunavlde kannadich pottich vidanm ,kidakunna nayinde molde bodyl elladthm mulak pottich thech chavitti oru mulakidnm nallavraya orupattm girlsinu nanakedayi randu chettakl erunnu varach klikua 👊👊👊",OFF
MA_YT2326,Malarnnn kidann paint adikkadi,OFF
MA_YT2327,Dayavu cheyth Ninte aaaa fathima peru mattuuuuu ath njangale muth nabiyude mole peranuuuuuuuu,OFF
MA_YT2328,Muth nabiyo? Athetha myran,OFF
MA_YT2329,"@USER tutorial basith Eda Nabi enn paranja Oru MYran Illa.. eni undenkil ennekal vegathil neeyarikum chaavuka.. enthukondaanenn ninak manassilaayallo.. , madhathintem daivathintem Peru paranj Ondaaakkallada naaaintamone.. Nabiyum illa oru koppum illa allaahu polayaadimon Muslim enno hindhu ennoo Cristian enno illa ellarum onnanu..",OFF
MA_YT2330,Ninteyellam Oru myr Nabiyum kullaaahuvum,OFF
MA_YT2331,@USER k aaaa nayik vaattanuuu bro nmml mint cheyyenda,OFF
MA_YT2332,Utharavadithodu koodi chandiyil paints adikkunu bandhappeduka jasla,OFF
MA_YT2333,Rand kili poya items aarko vendy aarkum vendatha nthinooo vendy,NOT
MA_YT2334,Nice painting.. but ith ingane body il cheythal side effects onnum undaville..... Nice art,NOT
MA_YT2335,aa video edutha myrane chevikkallinu orennom kodukkanom zoom cheyyada zoom,OFF
MA_YT2336,I S jihadi pannikal...Suvargam..Huri. Kanthu sunnathu,OFF
MA_YT2337,Enthinanavo URL kanan vannath,NOT
MA_YT2338,Nii sherikkonnu kanikk myree nint full shareeram Ennitt rodilkoodokke nadakk ... Ennitt chelakk ... Ithreem chelachitt ni arreyaaa pedikkunne ....,OFF
MA_YT2339,Podi veshi poorimole,OFF
MA_YT2340,Ninne undakiya myran thandayod ...edaaa pooooraaaa nthina myree inganonnine undakiyittath🖕🖕🖕🖕,OFF
MA_YT2341,Comment section mothom kurupottals anello,NOT
MA_YT2342,Daivame aa kunji kochinte munnil aano thalle thuni illaathe kidannathu? Athine kondu video edupURL🤦‍♀,OFF
MA_YT2343,Muslim ennullathukond mathramalla sthreekal ingane nagna pradarshnm kazhcha vekkanda oru vasthu aaytanu ivar vijarikunnath..,OFF
MA_YT2344,Public aayi ithilum valuth cheyyunnavar endhu cheyyannam.,NOT
MA_YT2345,Kundi poli kodukan poyikoodey 😅,OFF
MA_YT2346,enth kaaanichalum aaa kundeekude swarnam varillallo ivattangalude kaanumbo oru feel kittunnilla,OFF
MA_YT2347,Super chanthi. Kandittu nalla soft aanennu thonnunnu... kurachukoodi kaanikkente chechiii...,OFF
MA_YT2348,Arum ahamkarikaruthu.. oru asukam vannal mathi allam ki vidan... enik athrayum parayan ullu...,NOT
MA_YT2349,Pubg id ayachal req idumo,NOT
MA_YT2350,mole enk kabaril poyi kidakende😡shavangall,OFF
MA_YT2351,Kabaril ac fit cheyyithittundo,NOT
MA_YT2352,Kuthichi ummachi paradha kuttikkaley public kali kaannaan beachil poyaal mathi,OFF
MA_YT2353,Evalkk okke mooth irikkuvaa,OFF
MA_YT2354,Rehana oru gas vittal theerum jeslede kaaryam...,OFF
MA_YT2355,Muslim alaathavar polum islamine vaanolam uyarthi parayunnu... (islamine manassilakikkond ) ivalmaarokke nth janmam aan...,NOT
MA_YT2356,Polayadddd thevidichii molleeeee nee bigboss ill nammade sir ne ittu undakan ninnal undalloo... thayolli molleee.... ninde samaanam kannillaa nee purath iragiyaaaa,OFF
MA_YT2357,evollocke URL enthina bigg bossil kaytunathu,OFF
MA_YT2358,Ninakkokke varakkan vere oru sthalom kittanjitta. Neeyokke kalaye aanu apamanikkunne.,OFF
MA_YT2359,Nalla kundi ...thuniyillatha nadakkunna randu swaathanthra kilikal,OFF
MA_YT2360,2 um kanjavanu.....kidakkunnaval nalla fittum,OFF
MA_YT2361,Evala chanthiyum manathond irunno ninakatha paranjit ullath💥😊,OFF
MA_YT2362,Ithra valya mandathatangal njn adyam ayita kelkune... Myre shogam 2 ennam..,OFF
MA_YT2363,Ella mathatheyum bahumanikkan padikka .oru mathaghinteyum aacharanghalum anushtanaghal bahumanichillelum parihasikathirikkuka.,NOT
MA_YT2364,E pannikale kallu parakki kollanam...Shavangal....chiii😡😡😡🙏🙏,OFF
MA_YT2365,Bro eenapechikkum marapattiikum ithenekkal ethreyyo velayyund,NOT
MA_YT2366,"Di pulle Muslims kuttam parayan ninak enda avakasam .njan oru hindu annu but ninte e thonnivasaththinnu matham koodunila ennathano ninte kuzhapam ,kanjave um adiche nadakkum oronnu ......",OFF
MA_YT2367,Kanjaavu adichitta ennokke parayalle chechi : kanjaavu Oru tavana adichu nokkiyal ariyaam athu ntanennu,NOT
MA_YT2368,Than oru sthree ayond anu reply tanne oru sthreeyude etravum valya shathru sthree tanne anu ! Adkond anu ningalkk matram comment ittath,OFF
MA_YT2369,Kundiyil varach kalich business undaaakunnadh ningalalle???????,OFF
MA_YT2370,Edi ne oke...enthu my!=# aanu kanikanne...ninakonum oru bothavum ile.....matedathe avl marade.....njn oru penna...enik ne oke karanam pennanu ennu parayan nanam varaa...kashtam,OFF
MA_YT2371,"Paralokamo....athenth saathanam. Angane oru sambavam illa Mone... Marich kazhinjaa athode kazhinju...URL paralokathikk alla, oru konathikkum povilla.",NOT
MA_YT2372,Meeninte vaalu avalude kundiyil kayaripoyi😝,OFF
MA_YT2373,Kurach paind avalude pooril oyikooo,OFF
MA_YT2374,Avlude poorinu purathum chanthiyude idukilum chithram vrake Randinu nanam illalo,OFF
MA_YT2375,Adhu kundi painting Alla frnds rehana Kure ayittu thurittila jesla Avalde theetam thondi edukhua,OFF
MA_YT2376,Video moshamaan...Pakshe avar samsaaricha karyangaloke 💯 sathyam aanu...pennungalk vendi samsaarikinarvare aanungal adich thaakunnadh padhivaanu...idhu sathyamallennu parayaan patto,NOT
MA_YT2377,Ningal mattullavarey nilavaaram alakkenda,NOT
MA_YT2378,Malarthi kidatheeem koodi paint adikkamayirinnu...annitt onakkan koodi nirthunna oru video yum koodi aedukkamarunnu....😡😡😡😡😡 pannachikal...,OFF
MA_YT2379,Ithrayum dirty girl aano? Sir ne padpkkan nadakunna janthu,OFF
MA_YT2380,Nigal enthinaanu mattu sthreekale Koodi naanm keduthunnathu .. Oru samaadanm tharuoo .. mandathikal,OFF
MA_YT2381,Ithoke kond ivar e samoohathinum sthreekalkum nthanu kodukunnath enk manasilakunila😡😡😡😤,NOT
MA_YT2382,Drawing kandal thonnum raja ravi varma yude URL aanu varakkunnathunnu...,NOT
MA_YT2383,Enna ningalonnu varachukanikk,NOT
MA_YT2384,poyi quran vayich nokk dhaivam undo elliyonn parayanathin mumb....onninekurichum padikkand samsarikkan aarkkum pattum veruthe ethirtha mathram mathiyallooo...,NOT
MA_YT2385,Enganoru nattil engane parayanum cheyyanum Ulla chankuttamm 🙏🙏...ningal ividonnum janikkandavarallaa...oru kalath Maru markunnath oru thettayy Kanda nadanuu sechhii....jangalkk ithonnum manasilavulaa..,NOT
MA_YT2386,Feminichikalkku oru kali veanmengil men tanne veande 🤣,OFF
MA_YT2387,Ninakoka enithenta kazhappadi,OFF
MA_YT2388,Enna URL jaslakkum drss illand cheydhoode is 🤣😂,OFF
MA_YT2389,Ith kanditt 10vaanam vitt Ivalumaare theri paranju comments ittavanmaaralledaa My Poomakkale Ningal.ninteyokke kaamam theernnu kazhinjaal URL Sthree 'Veshya' alleda poomakkale,OFF
MA_YT2390,All ente matham Hindu matham mathramanu daivika matham.,NOT
MA_YT2391,Poi thooghi chaakedeee shavaghaleeee. Pennughale vila kalayaaaan ninte oru painting.,OFF
MA_YT2392,Pennungalude manam pokkan janicha Oro sadanangale chali vari eriyanam mugath,OFF
MA_YT2393,nee muslimsinee nanam keduthan..........vrithikettta jenthukkkal....nanamillladiii,OFF
MA_YT2394,Ethu pakka vedekal anallo,OFF
MA_YT2395,Kurach kalam mumb oru collegil hijabit varunna muslim penkuttikale kayatillanok paranu enthayrunnu prashnam...ippoyo hijabinu pakaram miaaaask...athanu moleeee padachoooon...,OFF
MA_YT2396,Kabeer baqavine parayn ne aradeee nayinte mole,OFF
MA_YT2397,Kastam. Veeti chodikkanum parayanum arum ellede. Valla Ulan parayilo mental hosURL lilo kond edade,OFF
MA_YT2398,Aano...muslim padich pass aayi joli cheyth mathrame jeevikan paadullo? Ororo sadachara chettakal,OFF
MA_YT2399,@USER Jacket madham potte oru manushyanayi jeevichoode ivark,OFF
MA_YT2400,Umban pokooo poori moleee athu parayan ullo ninnode,OFF
MA_YT2401,"Varchu,e listil thanyi video link undu",NOT
MA_YT2402,Ige muslim allenkil ante name matte polayadi mvole,OFF
MA_YT2403,Edi ninakkokke nanamundodi. Oruthi thuni azhichu kidakkanum. Oruthi padam varakkanum. Edi neeyokke kaafiragan irangithirichirikkuvanel aayikko.pakshe athinolla shiksha nee ividunne vedikkum.neeyokke enthadi karuthiyathu islaminepatti.pfa. thevisshikalu.,OFF
MA_YT2404,@USER shaaz athentha painting nallathanennu paranjal Muslim mathathil ninnu URL,NOT
MA_YT2405,Different ayit chindikunavare society matinirthum but nammal ah society nu nammal alla marendath ah society de chindagal anu marendath,NOT
MA_YT2406,Edi... makale nigal musliyamare kutam paranj nadanno sontham nannavedi,OFF
MA_YT2407,Edi... makale nigal musliyamare kutam paranj nadanno sontham nannavedi,OFF
MA_YT2408,Ee paranja daiyavangalude abalangalinu purathulla vastradaranam onnn nookkk...,OFF
MA_YT2409,Rahul Ps enikum ivattaye ishttamalla.. Freedom fighters aanenna vijaram..,OFF
MA_YT2410,ethentha thooraan povvano . onnum ittittilla. .,OFF
MA_YT2411,Di myradi makkala kundile paint adikunadine oppam oru kambi kaattikalla,OFF
MA_YT2412,Ningalku channel maariyittonnumillallo ..youtubil ith idan ulla dhairyam sammadhikkanam😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠,OFF
MA_YT2413,Ningal endhinu pedikkannam athilum valuth ividay madathilum yathimkhanayilum aramanayil kaannikkaarilley,OFF
MA_YT2414,Ithine Patti ariyathe samsarikkaruth URL veruthe yatheem kanaye ithilek valichiyakkaruth pottatharam parayunna viddikal,OFF
MA_YT2415,Chelakkathe peten kanikuvanel kanikkk. .vere paniyund,NOT
MA_YT2416,Natta poorikaleee....polayadichi poo...?,OFF
MA_YT2417,Enthu thanne ayalum enk onne parayanullu mukhya manthri raji vaykanam,NOT
MA_YT2418,sreejil vp athil kure okke camera trick aanu ithu athu pole aano malayalthil angne angu aarum illa,NOT
MA_YT2419,Kidakunnath kanumbol samanathil chuduvellam ozhikana thonunnath,OFF
MA_YT2420,randalum nayinta makkala ivarokka bappanem ummanem paranja mathi,OFF
MA_YT2421,Endhino thilakkunna saambar...,NOT
MA_YT2422,Ethinonnum brothers onnum illle...adichu kolllaaaaan...veeetttil....oru ulluppum ellallo evalumaarude veeeettukaark,NOT
MA_YT2423,Western culture adopt chayaan shramikunae koorae theetagal,OFF
MA_YT2424,Roomil kidanne ith kaanikkathe purathotte irangii kidanne varakke athrekkum confident aannel,OFF
MA_YT2425,Pathu super... Jesu adipolli... Mattulllavar parayuna comments nokiyal oru sreekum jivikkan pattilla...,NOT
MA_YT2426,Ethile negative comments edunnavar eanthe dhuradhagle aaa.artina kuriche onnum nigalke parayan Ella .,NOT
MA_YT2427,Art allallo avarude lakshyam mathathe kari vaari thekkukayalle,OFF
MA_YT2428,@USER mohammed njan oru mathathayum kuttam parayunnila. but epo avar samsarichathe correct ayyitte enike thonni,NOT
MA_YT2429,@USER Ali mathom padiURL ayirikum egana theri parayan . Mathom padikunna nigle theriparayunnu .mathom ellathe jasla nannayi samsarikunnu.epo manasilayi,NOT
MA_YT2430,@USER rasheed guranile nabi padiURL .nigalakle ethrayo better aaa ever descent ayitte .samsarikunnunde,NOT
MA_YT2431,@USER Ali ninta thallaya nabi umbiyonne poye nokkada Patti thayoli,OFF
MA_YT2432,@USER Kasrod ennu oru umbiya mathavum padiURL,OFF
MA_YT2433,Yellow paint theernnal avale konde thoorichittu eduthu thecho ninakkokke athaaa nalathu,OFF
MA_YT2434,Ath ninnteyokke mathapandithanmaar,OFF
MA_YT2435,Nee thuni ayichitatt Allhana kutam parajno Kuthichi makkala Pooooooooori,OFF
MA_YT2436,ninte video koode pradeeshikkunnu,NOT
MA_YT2437,Thevidichikk URL jeslaa maadasheriyundee vekthitha bhodhamm evidae kaanammm..abhinadhikuu avalkk jenmam koduthaa thandhe,OFF
MA_YT2438,neeeee okke enth vrithiketta jeevikalaaadiiii ......vrithiketta janthukkal,OFF
MA_YT2439,Ithano pachameen ennu parayunne🤔🤔🤔🤔🤔,NOT
MA_YT2440,oru ulakka kittiyirunnenkil ivalumarude thala adichu pottikyamayirunnu..,OFF
MA_YT2441,Feminism alavu kaviyaruth,NOT
MA_YT2442,Pvm... sunny chechi allah uvvee eth😂,NOT
MA_YT2443,Streeee Enna vakku nere poyipadichadi shavamme,OFF
MA_YT2444,Inganullavarum varande???maximum pani vangikodukkalo,NOT
MA_YT2445,Aaa photo edutha kutti ethaa???? Aa kunjine koodi Ningale pole Aakalle plssss🙏,NOT
MA_YT2446,Jasla De video idu myre nine kanda patty polum vellam kudikilla 😂,OFF
MA_YT2447,Poorum mulayum undennu paranju orikkalum nee randum sthree genathil pedilla,OFF
MA_YT2448,Mathathine parayipURL oronn irangikolum ivaroke karanam enthoke kelkandi varum muslim janathakk shame on you,NOT
MA_YT2449,Chila vedikale kaanumbo saathanam kambi aavumaayirunnu ithingale kandathin shesham athum ponthaathaayi,OFF
MA_YT2450,", cashine vendi ningal mathathe upayogichu, oru mathetheyum Kuttan parayathe ninte onnum kundiyo Mulayo kanichalum viewersine kitti lane nalla botham ullathkondanallo ningal ie paintinginte idayil matham oru vishayamai eduthath,",OFF
MA_YT2451,Randindeyum kun***yil Jack hammer vechadikkanam*&^%##@😬😬,OFF
MA_YT2452,Allahu ningale anugrahikatte,NOT
MA_YT2453,Nite Achane ano nayinte mone Ne udesiche,OFF
MA_YT2454,Ingeru MP aayirunnel keralathinu thanne naanakkedayene...Nalla best english... 5:50 pani paali😂,OFF
MA_YT2455,English ariyathilla analum baba adikua ....,OFF
MA_YT2456,Ennalum Anya Rajyathu poyi M R S sirisena ennokke paranja athrem varilla :D,OFF
MA_YT2457,Anichu podo kope English oomban vanekune,OFF
MA_YT2458,Nna chellu...poy orumma kodukk ..che,OFF
MA_YT2459,neril kanunnenu munne kazhuthil oru vettayalo,OFF
MA_YT2460,@USER Kumar Thayoli ninte tanta URL vijayanu pasulundaya paranaride mone,OFF
MA_YT2461,Pakka criminala ....ethra kudumbangal iyal illathakki ...kastam avane vazhthunna vera koree vanangal,OFF
MA_YT2462,Annu marichenghil URL oru rashtriya kolapathaghalum undakilarunu,OFF
MA_YT2463,Neeyaradaa panne sakhavinte porattengalekurichuu ariyunindarnell e chilla indaavilayirunnu,OFF
MA_YT2464,Sagavu vadakarayil jayikkum,NOT
MA_YT2465,jishnu np kannoor ante ammaykkum,OFF
MA_YT2466,Nooru chuvappan abivadhyangal,NOT
MA_YT2467,Buthi illatha voter vote cheyyum janathipathyam samrakshikkan itharam criminals nu vote cheyyaruth ruth,OFF
MA_YT2468,Vivara millathavar eyalk vote cheyyum bhuthiyullavar muralikkum vote cheyyum,OFF
MA_YT2469,Vykthamaya marupadi .ithanu spim,NOT
MA_YT2470,manyamayulla.chodyam.chodekada.ptte.sakhave.paraunnathe..mushuvankelkan.nenakenta.asahishnutha,NOT
MA_YT2471,Mozhiyekudumbol nenju vethana verumalo e kammikku,OFF
MA_YT2472,Parttiku venddi orupaadu ksttappadu sahikkendi vanna sagaavu ethente karanakkaran sudhagarananu kallan sudhagaran,NOT
MA_YT2473,Emthinaaadaaa aaa paaavam shukkoor ne konnath,NOT
MA_YT2474,Mansakshi illatha party pravarthagan....ellavarayum konnu kolavilichu partiku vendi jevikum..ningalayum Mla akkiya kannur janangaley sammathikanam...mandaaru ennum parayam.....😀,OFF
MA_YT2475,Njaaan p jayaraajande kayyil ninnum membarshippu kittaan aagrahikkunnu,NOT
MA_YT2476,Kannurinte Kalanaaallo eth,NOT
MA_YT2477,V.s valara nalla manushan annu...ayalayum party vittu matti nirthi... Pulliya kurichu samsarikan oru alkum arugatha illa....😠,NOT
MA_YT2478,Rajesh Krishnan baaviyele pooran ennu abiprayamullaver undenkil onnu like adiche,OFF
MA_YT2479,chance kuravan moopar ini electionil nilkumo ennu polum samshayaman because moopar silent aayit soojiURL 2 term polum malsariknda ennan mooparude nilapad feeling sad,NOT
MA_YT2480,Baviyillatha pk sasiyude anandaran,OFF
MA_YT2481,@USER Mbm ajjoada pooora like kittiyalloo.aliya randennam injj thada,NOT
MA_YT2482,@USER Kabeer uvva.. ninte samskaram mumb illa comments ilum kaanunund.. swantham ummade peril ulla account il vannu vrithikedu parayan ninne pole ulla antham kammikalkke Pattu.. istamallatha karyam kettal manyamayi prathikarikkan padichittu vaa.. swarajinte anuyayi thanne,OFF
MA_YT2483,@USER M S bhaviyileyy pooran like adikan aaa samskara samban athayd nindeyokka team paranjapam avnda like kanda enik chiri vann appam avana njan kaliyakiyada.URL da atheyy njan oru communist anufavi thanneya ath parayan oru madiyum illa.ath pola para ninda rashtreyam eatha parayan kollathaderikm hehwhwhw,OFF
MA_YT2484,Chanakam manakunnundooo katteyyy niii verumbol,OFF
MA_YT2485,Njn oru congress prevarthakan aanu...ennalum m swaraj nte character and personality nallathanu....,NOT
MA_YT2486,kandittullathil eatavum mikacha samsaram... good answer oola chodhyam aanenkilum nalla marupadi ethu pole samsarikkan engane sadhikunnu u r gerat so big salute,NOT
MA_YT2487,keralathinte bhavi prethiksha,NOT
MA_YT2488,nair nnu abhisambodhana cheyapedan agrahikatha oralaanu swaraj,NOT
MA_YT2489,prsonally enik feel cheythath vaakkalk koodthal vyakthatha aan. athm mithamaaya bhashayil,NOT
